Order Date,Segment,Market,Sales,Profit
2012-04-03,Corporate,Europe,85.95,32.55
2015-07-19,Corporate,Europe,34.199999999999996,8.16
2015-10-13,Corporate,Europe,84.3,27.78
2012-12-21,Corporate,Africa,55.35000000000001,8.850000000000001
2014-07-03,Corporate,Europe,48.779999999999994,24.389999999999997
2015-05-06,Consumer,Asia Pacific,93.48,28.02
2014-09-18,Corporate,USCA,20.1,6.632999999999998
2015-06-20,Corporate,USCA,11.568000000000001,3.7596
2012-10-31,Consumer,Europe,87.26400000000001,2.904
2015-02-07,Corporate,Asia Pacific,85.2876,-14.522400000000005
2015-02-05,Corporate,Asia Pacific,43.44,14.76
2015-10-06,Consumer,Asia Pacific,72.0,4.32
2014-01-25,Corporate,Asia Pacific,93.24000000000001,10.2
2013-07-03,Consumer,Africa,109.32,5.46
2013-06-01,Consumer,Asia Pacific,48.09,-4.830000000000005
2015-11-19,Corporate,USCA,41.47200000000001,14.5152
2015-03-18,Corporate,LATAM,92.82,0.0
2013-10-31,Consumer,LATAM,68.32,34.16
2012-09-22,Consumer,LATAM,38.459999999999994,-5.140000000000001
2015-06-09,Consumer,Asia Pacific,50.46,19.65
2015-08-26,Home Office,Europe,81.96,11.399999999999999
2015-10-24,Consumer,USCA,863.8799999999999,107.98499999999996
2014-12-26,Consumer,USCA,2563.056,313.2623999999997
2012-08-04,Consumer,Europe,58.27499999999999,-25.724999999999987
2014-01-25,Corporate,Asia Pacific,110.10000000000001,1.08
2015-01-29,Corporate,Africa,92.16,11.040000000000001
2012-05-07,Consumer,LATAM,167.724,-111.81599999999999
2014-06-09,Consumer,Asia Pacific,114.04800000000002,50.688
2013-10-26,Home Office,Asia Pacific,114.96,-46.079999999999984
2013-11-14,Home Office,Europe,77.69999999999999,25.5
2013-09-24,Corporate,Europe,294.29999999999995,-63.81
2012-11-16,Corporate,Africa,47.64,12.36
2013-02-27,Consumer,Asia Pacific,60.47999999999999,15.330000000000002
2014-09-03,Consumer,USCA,1012.6800000000001,303.80400000000003
2015-12-18,Home Office,LATAM,19.48,7.0
2013-10-27,Consumer,LATAM,93.41999999999999,37.32000000000001
2015-09-06,Consumer,Europe,61.8,12.3
2015-07-03,Consumer,Europe,112.92,28.200000000000003
2015-06-17,Corporate,Europe,45.72,13.680000000000001
2015-12-25,Consumer,LATAM,72.56,25.36
2014-12-09,Home Office,LATAM,86.09999999999998,37.8
2014-12-26,Consumer,USCA,1747.25,629.01
2012-02-02,Consumer,Europe,44.13,-7.950000000000003
2013-08-28,Consumer,Africa,107.1,32.099999999999994
2014-02-20,Consumer,Europe,53.55,4.2299999999999995
2014-06-01,Consumer,Africa,28.620000000000005,12.24
2014-09-03,Consumer,USCA,472.51800000000003,-149.63070000000005
2013-10-23,Consumer,USCA,150.384,15.038400000000003
2014-05-22,Corporate,Europe,100.92,1.98
2012-09-13,Corporate,Asia Pacific,137.88,66.17999999999999
2015-11-18,Home Office,Asia Pacific,44.82,2.64
2012-05-05,Consumer,Europe,34.47,0.27
2014-07-09,Consumer,USCA,662.88,74.57399999999996
2013-10-01,Corporate,Asia Pacific,59.211000000000006,8.541
2014-05-02,Consumer,Asia Pacific,132.5178,-6.4422
2014-08-14,Consumer,LATAM,73.864,-77.616
2013-11-02,Consumer,LATAM,100.44,-40.26000000000001
2014-03-19,Consumer,LATAM,64.4,0.64
2015-06-16,Consumer,USCA,698.3520000000001,52.37639999999996
2014-03-01,Home Office,Europe,61.739999999999995,28.98
2015-02-12,Consumer,Asia Pacific,60.16559999999999,-45.4344
2015-05-10,Corporate,Asia Pacific,66.53999999999999,-126.45000000000002
2014-09-03,Consumer,USCA,309.456,34.813799999999944
2012-09-18,Home Office,Europe,81.26999999999998,40.589999999999996
2012-03-22,Consumer,Africa,58.980000000000004,12.36
2014-11-28,Consumer,Africa,48.69,16.049999999999997
2014-12-26,Consumer,USCA,698.3520000000001,52.37639999999996
2015-03-10,Home Office,Asia Pacific,35.86500000000001,-26.59500000000001
2013-08-07,Consumer,Europe,108.36000000000001,43.32
2013-02-20,Consumer,USCA,49.12,23.086399999999998
2013-10-23,Consumer,USCA,36.28800000000001,12.700800000000001
2015-06-16,Consumer,USCA,77.72800000000001,-3.8863999999999947
2014-11-29,Consumer,Africa,279.3,100.5
2012-09-14,Consumer,LATAM,206.2,53.6
2015-05-13,Home Office,LATAM,39.32,16.880000000000003
2014-07-09,Consumer,USCA,33.48800000000001,-1.2558000000000051
2015-01-18,Consumer,Asia Pacific,116.97,4.62
2015-03-31,Home Office,Asia Pacific,40.527,13.947000000000003
2012-12-08,Home Office,Asia Pacific,97.32,45.72
2012-08-24,Consumer,USCA,25.679999999999993,-39.804
2014-09-03,Consumer,USCA,19.456000000000003,3.404799999999998
2012-07-11,Consumer,Africa,115.85999999999999,16.200000000000003
2013-01-19,Consumer,Europe,17.82,3.18
2014-10-16,Home Office,Europe,99.96000000000001,46.980000000000004
2015-04-14,Consumer,Europe,36.765,-7.425000000000004
2014-02-14,Consumer,Europe,151.02,9.0
2015-08-26,Consumer,USCA,25.695999999999998,1.9271999999999991
2014-08-04,Home Office,Europe,44.64,1.7399999999999998
2014-10-04,Corporate,LATAM,70.67999999999998,4.24
2013-04-06,Home Office,LATAM,99.696,-18.744
2015-03-18,Corporate,LATAM,52.55999999999999,12.6
2013-12-25,Consumer,LATAM,112.86000000000001,21.419999999999998
2013-06-07,Consumer,LATAM,92.30400000000002,-3.5160000000000027
2012-02-01,Corporate,LATAM,81.98400000000001,-19.136000000000003
2015-06-03,Consumer,LATAM,37.04000000000001,3.6799999999999997
2013-05-04,Corporate,Asia Pacific,73.71,12.24
2013-03-29,Corporate,Africa,45.09,22.53
2014-07-09,Consumer,USCA,19.968000000000004,-13.311999999999998
2012-12-26,Consumer,Europe,96.57,36.63
2012-11-08,Corporate,Asia Pacific,138.02399999999997,-85.11599999999999
2013-07-07,Consumer,Asia Pacific,82.23,18.09
2014-06-03,Home Office,Europe,106.04999999999998,17.849999999999998
2015-11-15,Consumer,USCA,34.24,9.929599999999997
2015-05-24,Consumer,Asia Pacific,16.0605,5.8605
2015-12-19,Corporate,Asia Pacific,83.5704,-8.049599999999998
2012-06-15,Consumer,Europe,99.25200000000001,9.912
2015-05-22,Home Office,Asia Pacific,124.14000000000001,43.44
2014-08-30,Corporate,Europe,77.16000000000001,30.839999999999996
2012-05-30,Home Office,Asia Pacific,69.83999999999999,2.04
2015-12-05,Home Office,Europe,93.0,19.44
2014-04-10,Corporate,Europe,52.980000000000004,5.82
2012-05-12,Consumer,Asia Pacific,142.944,-96.51599999999998
2013-04-21,Consumer,Asia Pacific,200.25000000000003,94.05
2015-11-28,Consumer,Africa,101.16,36.36
2014-02-11,Consumer,Europe,81.26999999999998,40.589999999999996
2014-09-03,Consumer,USCA,17.220000000000006,-12.628
2014-07-09,Consumer,USCA,8.736000000000002,-6.1152
2014-11-28,Consumer,Europe,56.85000000000001,15.9
2013-02-07,Consumer,Europe,64.08,17.28
2014-08-01,Consumer,LATAM,60.9,15.779999999999998
2015-06-05,Home Office,LATAM,112.12,52.67999999999999
2014-08-01,Corporate,LATAM,131.86800000000002,-241.81199999999995
2013-06-29,Consumer,LATAM,76.92,13.040000000000001
2015-10-18,Consumer,LATAM,132.64000000000001,35.760000000000005
2015-09-05,Consumer,LATAM,49.699999999999996,22.36
2015-08-12,Consumer,LATAM,50.160000000000004,21.54
2013-11-23,Corporate,Europe,1047.948,-49.331999999999994
2015-10-02,Home Office,Europe,85.59,6.75
2012-01-06,Consumer,Asia Pacific,50.19840000000001,6.008399999999996
2014-11-30,Corporate,Asia Pacific,96.60000000000001,9.66
2014-09-22,Corporate,Asia Pacific,93.17999999999999,36.3
2012-08-24,Consumer,USCA,12.383999999999997,-19.814400000000003
2012-12-28,Home Office,Asia Pacific,37.589999999999996,2.25
2013-05-26,Consumer,Asia Pacific,90.42,18.96
2013-03-07,Home Office,Asia Pacific,58.806,26.046
2013-07-24,Consumer,Europe,96.12000000000002,19.200000000000003
2013-08-22,Corporate,Europe,51.92999999999999,9.33
2013-06-26,Corporate,Asia Pacific,52.92,24.33
2015-12-05,Corporate,Europe,83.55000000000001,3.3000000000000003
2015-08-28,Consumer,LATAM,73.28000000000002,19.21999999999999
2015-04-02,Corporate,LATAM,136.07999999999998,4.480000000000007
2015-11-12,Corporate,LATAM,14.975999999999996,3.5360000000000005
2015-11-06,Corporate,LATAM,87.072,-7.328000000000003
2013-03-01,Home Office,LATAM,82.77412,24.71412
2014-04-12,Consumer,LATAM,95.1,19.92
2014-09-03,Consumer,USCA,22.911000000000005,-17.565099999999994
2015-08-06,Consumer,Asia Pacific,45.72,6.39
2012-05-29,Consumer,Asia Pacific,29.321999999999996,-6.408000000000001
2015-08-08,Home Office,Asia Pacific,138.4689,23.328899999999997
2015-08-26,Consumer,Asia Pacific,51.92100000000001,-0.6390000000000002
2014-02-12,Consumer,Asia Pacific,79.62,1.56
2015-10-24,Consumer,Europe,639.96,287.94
2012-02-15,Consumer,Africa,95.16,9.48
2014-06-28,Corporate,LATAM,70.47999999999999,17.6
2013-09-12,Home Office,LATAM,49.24799999999999,-25.451999999999998
2014-12-08,Consumer,LATAM,90.18,19.8
2015-12-12,Corporate,Europe,158.94,1.53
2012-04-29,Corporate,Africa,69.80400000000002,-148.95600000000002
2012-01-31,Consumer,Africa,95.03999999999999,23.759999999999998
2014-05-21,Consumer,USCA,1363.96,85.2475
2014-09-11,Consumer,Asia Pacific,85.5414,11.681399999999996
2012-02-02,Corporate,Europe,44.099999999999994,7.92
2012-11-30,Consumer,USCA,909.7199999999998,-51.983999999999924
2015-05-14,Consumer,Europe,59.72399999999999,23.844
2012-11-30,Consumer,USCA,659.9879999999999,109.99799999999999
2015-12-04,Corporate,Asia Pacific,53.19,18.27
2012-11-06,Corporate,Europe,57.0,5.699999999999999
2013-02-09,Home Office,Asia Pacific,49.512600000000006,-10.427399999999992
2012-11-17,Consumer,USCA,424.116,-30.293999999999983
2013-09-12,Corporate,LATAM,57.879999999999995,24.880000000000003
2014-09-26,Consumer,LATAM,139.328,-22.672
2015-03-03,Corporate,LATAM,84.0,37.8
2015-06-11,Consumer,LATAM,41.040000000000006,11.88
2014-09-17,Corporate,LATAM,69.51599999999999,-16.224
2013-03-23,Consumer,Asia Pacific,31.5,-2.6400000000000006
2013-06-04,Consumer,Asia Pacific,47.519999999999996,19.44
2014-09-09,Home Office,Europe,42.30899999999999,3.279000000000001
2015-08-05,Corporate,Asia Pacific,60.48000000000001,16.29
2013-10-27,Consumer,Asia Pacific,36.156600000000005,1.9565999999999946
2015-09-27,Home Office,Europe,25.08,-1.0799999999999983
2015-07-17,Consumer,Asia Pacific,148.10399999999998,-29.676000000000002
2015-07-16,Consumer,Europe,28.916999999999994,1.9170000000000007
2015-12-18,Corporate,Europe,100.76400000000001,25.643999999999995
2015-08-21,Home Office,Europe,36.12,7.199999999999999
2015-09-18,Consumer,Africa,160.14600000000004,-368.39400000000006
2015-11-05,Consumer,Asia Pacific,70.128,-8.232000000000006
2015-08-29,Consumer,Europe,48.84,0.0
2015-08-19,Home Office,Asia Pacific,59.25,27.750000000000004
2014-03-29,Corporate,LATAM,78.336,-22.224
2014-06-13,Home Office,LATAM,65.16,12.360000000000001
2014-04-25,Corporate,LATAM,56.980000000000004,26.18
2014-08-19,Corporate,LATAM,227.47788000000006,67.81787999999999
2015-05-07,Corporate,LATAM,92.34,40.620000000000005
2014-05-07,Home Office,Asia Pacific,133.2,-13.349999999999994
2013-11-01,Corporate,Europe,83.07000000000001,37.38
2015-12-30,Consumer,Europe,147.84,33.96
2014-09-10,Corporate,Africa,37.5,17.22
2012-11-17,Consumer,USCA,381.72,-66.80100000000004
2012-06-09,Consumer,Asia Pacific,50.93999999999999,10.620000000000001
2015-09-08,Corporate,Europe,335.664,149.18400000000003
2013-06-12,Corporate,Asia Pacific,100.278,13.338
2013-09-03,Consumer,Europe,62.400000000000006,6.84
2013-01-26,Corporate,Asia Pacific,94.67999999999999,1.8599999999999999
2015-11-01,Corporate,Europe,90.99000000000001,0.9900000000000002
2014-07-22,Consumer,Asia Pacific,78.24000000000001,-111.60000000000001
2012-06-21,Corporate,Europe,44.7,8.49
2013-06-05,Corporate,LATAM,32.06,9.28
2014-08-01,Consumer,LATAM,92.44800000000002,28.847999999999985
2012-09-22,Consumer,Asia Pacific,80.22,38.43
2012-04-05,Consumer,Africa,91.71000000000001,10.98
2014-09-30,Consumer,USCA,209.96999999999997,71.3898
2013-11-13,Consumer,USCA,115.296,40.353599999999986
2012-07-05,Consumer,Asia Pacific,90.96000000000001,19.98
2012-12-21,Home Office,Europe,165.89999999999998,76.2
2012-11-17,Consumer,USCA,292.1,-175.26000000000005
2013-01-02,Corporate,Asia Pacific,44.08469999999999,-9.735299999999999
2015-09-30,Consumer,USCA,97.3,28.21699999999999
2014-09-30,Consumer,USCA,62.94,30.211199999999998
2015-09-04,Consumer,USCA,239.66599999999997,14.097999999999999
2013-11-06,Consumer,Europe,34.800000000000004,3.12
2014-09-30,Consumer,USCA,25.919999999999998,7.775999999999999
2014-10-23,Consumer,Asia Pacific,111.89999999999999,28.799999999999997
2015-08-11,Consumer,Asia Pacific,63.17999999999999,14.400000000000002
2012-11-30,Consumer,USCA,8.128,1.4223999999999997
2014-02-19,Corporate,Europe,71.73000000000002,15.75
2015-12-23,Home Office,Africa,115.74,27.72
2013-10-29,Corporate,Asia Pacific,382.98,72.72
2014-09-26,Home Office,LATAM,56.2,13.48
2012-12-07,Consumer,LATAM,58.52028,-9.019720000000007
2015-01-31,Consumer,LATAM,46.87200000000001,4.671999999999997
2013-10-13,Corporate,LATAM,61.38000000000001,1.8
2013-12-07,Home Office,LATAM,104.81999999999998,0.0
2014-09-20,Corporate,Europe,123.12000000000002,33.24
2014-05-06,Home Office,Europe,147.9,14.76
2013-12-22,Consumer,Europe,61.86,19.14
2015-08-29,Corporate,Asia Pacific,66.3,13.8
2014-02-21,Corporate,Europe,48.06,1.8900000000000001
2014-05-16,Home Office,Asia Pacific,50.16600000000001,11.105999999999998
2012-11-30,Consumer,USCA,36.28800000000001,12.700800000000001
2015-06-23,Consumer,USCA,3.0359999999999996,-5.009400000000001
2015-10-15,Consumer,Asia Pacific,64.656,-29.12400000000001
2013-10-04,Consumer,LATAM,94.85999999999999,36.0
2014-06-06,Home Office,LATAM,167.44000000000003,71.96
2013-11-19,Corporate,Africa,61.56,1.08
2013-05-28,Corporate,Africa,46.38,4.62
2015-11-25,Consumer,LATAM,58.56000000000002,-25.44000000000002
2012-11-17,Consumer,USCA,2.8919999999999995,-4.916400000000001
2014-10-18,Consumer,Asia Pacific,34.11,16.650000000000002
2012-06-07,Consumer,Europe,58.698,8.478
2013-11-22,Consumer,Europe,29.880000000000003,0.8400000000000001
2012-08-14,Consumer,Europe,57.72,0.48
2014-03-04,Consumer,Asia Pacific,101.283,-42.14699999999999
2015-01-14,Consumer,Europe,32.544,-1.0859999999999985
2012-03-14,Consumer,Asia Pacific,47.586,-13.944000000000006
2014-08-16,Home Office,LATAM,45.3,19.4
2012-08-23,Consumer,LATAM,87.08,31.32
2012-05-20,Consumer,LATAM,64.4,18.620000000000005
2014-04-15,Home Office,LATAM,74.39999999999999,11.16
2015-04-25,Consumer,LATAM,178.08000000000004,-44.52000000000001
2013-08-21,Consumer,Europe,19.665,-16.965
2013-03-20,Consumer,USCA,18.864,6.1308
2015-10-08,Consumer,USCA,4.239999999999999,-6.359999999999999
2015-09-08,Corporate,Asia Pacific,98.352,-21.40800000000001
2013-06-14,Home Office,Europe,59.13,23.49
2015-04-26,Corporate,Asia Pacific,86.88,14.76
2013-05-08,Corporate,Asia Pacific,83.95200000000001,-11.32800000000001
2015-05-13,Home Office,Asia Pacific,94.86,33.18
2012-11-17,Consumer,USCA,8.544,-7.475999999999999
2013-03-20,Consumer,USCA,2.5119999999999996,-4.396000000000003
2015-03-20,Corporate,Europe,26.22,10.74
2015-08-27,Consumer,Asia Pacific,73.35,10.26
2014-08-08,Consumer,Africa,50.519999999999996,20.16
2015-02-05,Corporate,Asia Pacific,87.03,15.66
2013-05-09,Consumer,Asia Pacific,68.39999999999999,1.2600000000000002
2015-03-21,Consumer,Asia Pacific,77.17559999999999,-5.384399999999996
2015-10-24,Consumer,LATAM,221.95519999999996,81.8352
2014-07-23,Home Office,LATAM,50.48,4.4799999999999995
2013-11-23,Consumer,LATAM,52.12800000000001,-14.112000000000005
2015-11-06,Corporate,LATAM,86.96,32.160000000000004
2014-04-08,Consumer,LATAM,138.8,-138.8
2015-12-06,Consumer,LATAM,43.8,16.560000000000002
2014-09-19,Corporate,Africa,284.166,-388.37399999999985
2015-12-19,Corporate,Europe,224.28900000000002,87.21900000000002
2012-11-07,Consumer,Europe,31.499999999999993,3.42
2013-06-04,Consumer,Africa,41.54400000000001,-69.24600000000001
2015-10-25,Consumer,LATAM,154.7,0.0
2013-10-15,Consumer,USCA,2453.43,-350.4899999999999
2013-06-18,Consumer,Africa,102.89999999999999,25.68
2015-12-31,Consumer,Africa,22.922999999999995,4.053000000000001
2015-12-03,Home Office,Europe,49.47,7.89
2013-04-26,Consumer,Europe,88.224,15.383999999999997
2012-12-14,Corporate,Europe,94.77000000000001,35.79
2013-04-26,Consumer,USCA,831.9360000000001,-114.39120000000003
2015-05-08,Home Office,Africa,106.08,40.26
2014-02-06,Home Office,Asia Pacific,29.67,2.67
2012-04-28,Corporate,Europe,93.48,43.92
2014-01-16,Corporate,Asia Pacific,37.26,5.310000000000001
2014-01-30,Corporate,Asia Pacific,90.9726,-13.727400000000006
2012-01-14,Corporate,LATAM,109.38000000000002,28.379999999999995
2013-04-27,Consumer,LATAM,62.720000000000006,-62.779999999999994
2014-12-18,Home Office,LATAM,123.71999999999998,9.84
2015-09-19,Corporate,LATAM,94.608,-26.832000000000004
2012-08-17,Corporate,LATAM,44.599999999999994,16.9
2012-07-25,Consumer,LATAM,79.0,10.24
2014-05-30,Consumer,Asia Pacific,52.352999999999994,5.7330000000000005
2015-06-16,Corporate,Africa,54.17999999999999,27.06
2014-06-14,Home Office,LATAM,52.224000000000004,7.144
2015-09-23,Consumer,USCA,691.96,318.3016
2013-11-21,Consumer,USCA,396.802,-11.337199999999939
2014-12-07,Corporate,Europe,151.38,2.9699999999999998
2013-11-27,Consumer,Europe,179.46000000000004,71.64
2012-12-30,Corporate,LATAM,468.17999999999995,-124.85999999999997
2014-05-21,Consumer,Europe,39.78,18.27
2013-04-27,Home Office,Europe,38.76,-12.599999999999994
2013-11-08,Corporate,Asia Pacific,87.42,32.339999999999996
2013-03-06,Corporate,Africa,15.149999999999999,2.0999999999999996
2012-06-21,Consumer,USCA,196.752,56.56620000000001
2013-11-19,Corporate,Europe,98.442,16.361999999999995
2015-11-20,Home Office,Asia Pacific,35.609399999999994,9.7494
2014-12-17,Home Office,Asia Pacific,106.55999999999999,47.94
2013-01-03,Consumer,Asia Pacific,20.129999999999995,5.22
2014-12-02,Consumer,USCA,179.97,44.99250000000001
2015-05-12,Consumer,Asia Pacific,109.95000000000002,12.09
2014-01-20,Home Office,Europe,47.49,3.7800000000000002
2014-05-12,Consumer,Europe,46.919999999999995,15.899999999999999
2015-06-23,Home Office,Asia Pacific,103.93259999999998,1.212600000000002
2015-11-10,Corporate,LATAM,111.08,44.4
2014-02-14,Corporate,Asia Pacific,50.43600000000001,-95.844
2015-04-17,Consumer,USCA,205.92,2.059200000000004
2014-06-17,Home Office,Africa,107.4,0.0
2015-09-25,Consumer,Asia Pacific,94.19999999999999,41.4
2014-11-07,Consumer,Europe,97.32,17.46
2012-02-29,Home Office,Europe,46.53,12.54
2015-11-10,Consumer,Europe,93.48,43.92
2013-07-20,Corporate,Europe,97.03799999999998,13.878000000000004
2014-05-10,Consumer,Asia Pacific,39.096,-8.544
2013-06-13,Corporate,Africa,100.01999999999998,15.96
2015-06-17,Consumer,USCA,301.96,90.58799999999997
2013-08-11,Corporate,LATAM,94.79999999999998,-17.399999999999988
2013-09-13,Consumer,LATAM,46.61999999999999,7.699999999999994
2015-12-04,Consumer,LATAM,15.680000000000001,7.040000000000001
2012-10-31,Corporate,Africa,46.410000000000004,23.19
2014-06-27,Consumer,Asia Pacific,89.88,0.0
2015-07-25,Corporate,Africa,166.8,6.6000000000000005
2015-03-17,Consumer,Africa,56.7,16.98
2015-09-12,Corporate,Europe,81.66,13.02
2014-01-28,Consumer,Europe,90.96000000000001,2.7
2014-12-02,Consumer,USCA,172.5,51.749999999999986
2015-12-12,Corporate,Asia Pacific,83.88,20.97
2012-12-16,Corporate,Europe,40.86,11.34
2015-04-26,Corporate,Europe,78.12,3.06
2012-11-03,Consumer,Asia Pacific,118.656,-157.284
2012-01-20,Consumer,Africa,37.44000000000001,-73.68
2013-12-27,Home Office,Europe,52.85999999999999,4.74
